User Name,Slack Integration,Most Used Page,Had Free Trial,User MRR,Weekly Logins,Company Name,Industry,Company Size,Territory,Sales Call in Trial,Zendesk Integration,Salesforce Integration,Gmail Integration,Most common referrer,Most common IP,Sales Touches to Close,Used Admin Panel,Has Issued Support Request
Jose Macon,No,/tool/storyboard,No,39,5,US Soccer Federation,Hospitality,<$100M,Midwest,Yes,Yes,No,Yes,/tripadvisor.com,134.209.44.228,6,No,No
Angelia Harris,No,/tool/storyboard,No,169,6,US Soccer Federation,Hospitality,<$100M,Midwest,Yes,Yes,No,No,hotels.com,138.68.240.218,15,No,Yes
Jess Bruning,No,/home,No,39,2,US Soccer Federation,Hospitality,<$100M,Midwest,No,No,No,Yes,/quora,138.68.41.90,10,Yes,No
Janice Taylor,Yes,/tool/storyboard,Yes,169,6,US Soccer Federation,Hospitality,<$100M,Midwest,Yes,Yes,No,No,/quora,191.96.42.80,7,Yes,No
Linda Macchione,No,/dashboard,No,39,4,US Soccer Federation,Hospitality,<$100M,Midwest,No,Yes,Yes,Yes,hotels.com,198.199.120.102,9,Yes,No
Deborah Broadnax,No,/tool/storyboard,No,169,5,US Soccer Federation,Hospitality,<$100M,Midwest,No,No,No,No,/slack.com,174.138.54.49,11,No,Yes
Michael Jewell,No,/tool/storyboard,No,1299,4,US Soccer Federation,Hospitality,<$100M,Midwest,No,Yes,No,Yes,/tripadvisor.com,162.243.108.161,12,No,Yes
Dawn Sims,No,/tool/storyboard,No,169,7,US Soccer Federation,Hospitality,<$100M,Midwest,No,No,Yes,No,/quora,165.227.215.62,14,Yes,Yes
Ken Tavira,Yes,/home,Yes,169,13,US Soccer Federation,Hospitality,<$100M,Midwest,No,No,No,No,/slack.com,72.35.40.34,16,No,Yes
Thomas Skipper,No,/tool/storyboard,No,169,2,US Soccer Federation,Hospitality,<$100M,Midwest,Yes,No,No,Yes,hotels.com,162.243.107.120,10,No,Yes
Rebecca Vanmatre,No,/tool/storyboard,No,39,6,US Soccer Federation,Hospitality,<$100M,Midwest,No,Yes,No,No,/facebook.com,45.55.9.218,13,No,No
Renda Stewart,No,/tool/storyboard,No,39,4,US Soccer Federation,Hospitality,<$100M,Midwest,Yes,Yes,No,No,hotels.com,45.55.9.218,7,No,Yes
Anna King,Yes,/tool/storyboard,Yes,169,13,US Soccer Federation,Hospitality,<$100M,Midwest,Yes,No,Yes,No,/mail.google.com,162.243.108.129,8,No,Yes
Suzanne Brown,No,/tool/storyboard,No,39,2,US Soccer Federation,Hospitality,<$100M,Midwest,No,Yes,No,Yes,/mail.google.com,165.227.215.62,13,No,Yes
Mary Clark,Yes,/tool/storyboard,Yes,39,13,US Soccer Federation,Hospitality,<$100M,Midwest,Yes,Yes,Yes,Yes,zoom.com,138.68.41.90,7,Yes,Yes
William Roman,Yes,/tool/storyboard,Yes,39,5,US Soccer Federation,Hospitality,<$100M,Midwest,Yes,Yes,No,No,/facebook.com,34.87.141.207,6,No,Yes
Mattie Mccoy,Yes,/tool/storyboard,Yes,169,9,US Soccer Federation,Hospitality,<$100M,Midwest,No,No,Yes,Yes,/slack.com,165.227.215.62,13,No,Yes
Richard Shabazz,No,/tool/storyboard,No,169,4,US Soccer Federation,Hospitality,<$100M,Midwest,Yes,No,No,No,/mail.google.com,159.203.166.41,13,Yes,Yes
Gabriela Rickards,No,/tool/storyboard,No,39,5,US Soccer Federation,Hospitality,<$100M,Midwest,No,No,Yes,Yes,hotels.com,162.243.108.129,4,No,Yes
Edith Arnold,No,/tool/storyboard,No,39,3,US Soccer Federation,Hospitality,<$100M,Midwest,Yes,No,No,Yes,/facebook.com,165.227.215.62,8,Yes,Yes
Orlando Gonzales,No,/tool/storyboard,No,169,4,US Soccer Federation,Hospitality,<$100M,Midwest,Yes,Yes,No,No,/slack.com,138.68.240.218,10,No,No
Laura Boatwright,No,/tool/storyboard,No,39,4,US Soccer Federation,Hospitality,<$100M,Midwest,No,Yes,Yes,No,hotels.com,174.138.54.49,5,No,No
Nicholas Zanghi,Yes,/tool/storyboard,Yes,39,8,US Soccer Federation,Hospitality,<$100M,Midwest,No,No,No,No,/slack.com,67.205.132.241,9,No,No
Crystal Thompson,No,/tool/storyboard,No,39,4,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,Yes,Yes,/google.com,198.199.120.102,14,No,No
John Alward,No,/tool/storyboard,No,39,3,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,zoom.com,159.203.166.41,12,No,No
Marjorie Williams,Yes,/tool/search,Yes,39,11,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,Yes,Yes,/google.com,72.35.40.34,9,Yes,No
Richard Seiter,No,/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,No,/facebook.com,191.96.42.80,5,Yes,No
Thomas Moreno,No,/tool/storyboard,No,39,3,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,/facebook.com,174.138.54.49,11,Yes,Yes
Johnie Ortiz,No,/tool/storyboard,No,39,1,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,No,/google.com,191.96.42.80,11,Yes,Yes
Timothy Booth,No,/tool/storyboard,No,39,4,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,No,/tripadvisor.com,142.93.8.33,9,Yes,Yes
Karen Davis,No,/tool/storyboard,No,169,6,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,No,/facebook.com,134.209.44.228,11,Yes,Yes
Stephanie Leyva,Yes,/tool/storyboard,Yes,39,7,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,zoom.com,192.200.200.99,10,No,Yes
Maureen Protain,No,/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,Yes,No,/google.com,159.203.166.41,6,Yes,No
Linda Conway,No,/tool/storyboard,No,39,3,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,/quora,191.96.42.80,8,No,Yes
Bernadette Baker,No,/dashboard,No,169,0,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,/mail.google.com,159.203.166.41,15,No,No
Maggie Chase,Yes,/tool/storyboard,Yes,39,6,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,Yes,/facebook.com,174.138.54.49,6,Yes,Yes
Mattie Frizzell,No,/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,/quora,162.243.108.141,10,No,Yes
Erik Foster,No,/tool/storyboard,Yes,39,13,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,No,Yes,/tripadvisor.com,192.200.200.99,12,No,No
Robert Needham,No,/tool/search,No,39,0,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,No,/facebook.com,174.138.54.49,6,Yes,Yes
Karen Sneed,No,/tool/storyboard,No,169,4,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,Yes,hotels.com,34.87.141.207,4,No,No
Jeffrey Villescas,No,/tool/storyboard,No,1299,4,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,/mail.google.com,138.197.222.35,5,No,Yes
Tom Riebel,No,/home,No,39,4,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,/slack.com,162.243.107.120,4,Yes,Yes
Walter Binns,No,/tool/storyboard,No,39,4,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,Yes,No,/quora,67.205.132.241,12,No,No
Alyssa Cruz,No,/tool/storyboard,No,169,2,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,Yes,Yes,/quora,45.55.9.218,16,No,Yes
Betty Wellman,No,/tool/storyboard,No,169,3,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,hotels.com,162.243.107.120,15,No,Yes
Arcelia Olsen,No,/tool/build_query,No,169,3,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,No,Yes,zoom.com,142.93.8.33,7,No,Yes
George Lucas,No,/tool/storyboard,No,169,4,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,No,Yes,/mail.google.com,138.68.41.90,15,No,No
Stephen Massa,No,/tool/storyboard,No,39,6,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,No,/quora,138.68.240.218,7,No,Yes
Dorothy Mckinney,No,/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,No,/google.com,162.243.108.129,10,No,No
Gabriel Mckee,No,/tool/storyboard,No,169,4,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,/google.com,142.93.8.33,10,No,No
Tamara Acton,Yes,/tool/storyboard,Yes,39,8,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,No,/tripadvisor.com,34.87.141.207,11,No,No
Kathleen Dulac,No,/tool/storyboard,Yes,169,8,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,No,/quora,138.68.41.90,16,No,Yes
Timothy Rangel,No,/tool/storyboard,No,169,7,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,No,/mail.google.com,162.243.108.141,14,No,No
Barbara Brantley,No,/tool/storyboard,No,169,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,Yes,/tripadvisor.com,198.199.120.102,12,Yes,No
Bill Wright,Yes,/tool/storyboard,Yes,39,11,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,Yes,Yes,/facebook.com,191.96.42.80,9,No,No
Toni Harmon,No,/tool/storyboard,No,169,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,No,hotels.com,142.93.8.33,10,No,Yes
Julia Sullivan,No,/tool/storyboard,Yes,169,12,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,No,Yes,/mail.google.com,102.129.249.120,11,Yes,No
Wendy Smith,No,/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,No,hotels.com,198.199.120.102,8,No,Yes
Anthony Sutton,No,/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,No,/quora,198.199.120.102,14,No,No
Kimberley Frey,Yes,/tool/storyboard,Yes,39,8,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,No,hotels.com,138.68.41.90,9,Yes,Yes
Amy Atwood,Yes,/tool/build_query,Yes,39,9,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,No,/quora,162.243.108.161,8,Yes,No
Chandra Mejia,No,/login,No,39,2,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,No,/mail.google.com,138.68.41.90,10,Yes,No
Wendy Perry,Yes,/tool/storyboard,Yes,39,13,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,No,/facebook.com,138.197.222.35,10,Yes,Yes
Judy Faison,No,/tool/storyboard,No,169,4,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,No,/tripadvisor.com,162.243.108.129,7,Yes,Yes
Debora Corrigan,No,/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,/tripadvisor.com,138.68.240.218,4,Yes,Yes
Linda Esposito,No,/tool/storyboard,No,39,3,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,/tripadvisor.com,45.55.9.218,6,No,No
Mary Blunt,No,/tool/search,No,169,0,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,No,/slack.com,67.205.132.241,6,No,Yes
Yvonne Porterfield,No,/tool/storyboard,No,169,5,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,/quora,174.138.54.49,14,No,Yes
Margie Walters,No,/tool/storyboard,No,169,5,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,No,No,hotels.com,45.55.9.218,6,No,No
Kimberly Chreene,Yes,/tool/storyboard,Yes,169,8,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,No,/google.com,138.197.222.35,11,No,Yes
Hunter Smith,Yes,/tool/storyboard,Yes,1299,8,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,/facebook.com,174.138.54.49,14,Yes,Yes
Victoria Keeth,No,/tool/storyboard,No,39,2,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,Yes,zoom.com,138.68.240.218,13,No,Yes
Karen Pfeiffer,No,/tool/build_query,Yes,39,8,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/google.com,142.93.8.33,7,Yes,No
Kristine Stewart,No,/tool/storyboard,Yes,169,15,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,No,No,zoom.com,72.35.40.34,5,No,Yes
Matthew Gill,No,/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/quora,191.96.42.80,4,No,No
Lucille Zurcher,No,/tool/storyboard,No,169,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,Yes,Yes,/mail.google.com,138.197.222.35,13,No,Yes
Dorothy King,No,/login,No,39,2,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,Yes,No,/mail.google.com,198.199.120.102,12,No,Yes
Benjamin Hughes,No,/tool/storyboard,Yes,39,14,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,No,/slack.com,34.87.141.207,4,No,Yes
Robert Lane,No,/tool/storyboard,No,39,3,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,hotels.com,191.96.42.80,8,No,Yes
David Canty,Yes,/tool/storyboard,Yes,169,15,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,No,Yes,/slack.com,162.243.108.161,13,Yes,Yes
Julie Harris,No,/dashboard,Yes,169,11,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,Yes,No,/google.com,192.200.200.99,4,No,No
Linda Anderson,No,/home,No,39,0,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,/mail.google.com,138.68.240.218,6,No,Yes
Melissa Crumpler,No,/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,No,/tripadvisor.com,192.200.200.99,8,No,No
Kimberly Plaut,Yes,/tool/storyboard,Yes,39,12,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/facebook.com,45.55.9.218,7,No,Yes
Lidia Petrson,No,/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,Yes,/google.com,162.243.107.120,13,No,Yes
Louis Newland,No,/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,No,No,No,/mail.google.com,72.35.40.34,16,No,No
Brooke Swann,Yes,/tool/build_query,Yes,39,3,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,Yes,/tripadvisor.com,162.243.108.129,14,No,Yes
William Yahna,No,/tool/storyboard,No,39,2,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,zoom.com,138.68.41.90,7,Yes,No
Carrie Adams,No,/tool/storyboard,No,39,6,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,/tripadvisor.com,134.209.44.228,15,Yes,Yes
Cynthia Sorrells,No,/tool/storyboard,Yes,39,13,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,/quora,191.96.42.80,16,No,No
Vanessa Cirone,No,/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,No,No,No,Yes,hotels.com,174.138.54.49,14,Yes,Yes
Paul Correa,No,/tool/storyboard,No,39,5,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,No,Yes,hotels.com,162.243.108.161,6,No,No
Roman Garcia,No,/tool/storyboard,No,39,4,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,No,Yes,/quora,198.199.120.102,13,No,Yes
Thomas Chumley,No,/dashboard,No,39,2,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,No,Yes,/mail.google.com,102.129.249.120,16,No,Yes
Mercedes Taylor,No,/tool/storyboard,No,169,3,Uniform Law Commission,Legal Services,<$100M,Midwest,Yes,Yes,Yes,Yes,zoom.com,138.68.41.90,9,No,Yes
John Sandler,Yes,/tool/storyboard,Yes,39,10,Uniform Law Commission,Legal Services,<$100M,Midwest,No,Yes,Yes,No,/quora,198.199.120.102,14,No,Yes
Andria Moore,No,/tool/storyboard,Yes,169,7,Veritext,Hospitality,<$100M,Midwest,No,No,No,No,zoom.com,138.197.222.35,8,No,No
Deanna Kolb,Yes,/tool/storyboard,Yes,39,14,Veritext,Hospitality,<$100M,Midwest,No,Yes,No,Yes,/facebook.com,162.243.108.161,14,Yes,Yes
Mary Dunbar,No,/tool/storyboard,No,169,5,Veritext,Hospitality,<$100M,Midwest,No,No,No,No,/google.com,192.200.200.99,9,No,Yes
David Larick,Yes,/login,Yes,1299,5,Veritext,Hospitality,<$100M,Midwest,No,Yes,Yes,Yes,/facebook.com,191.96.42.80,7,Yes,Yes
Mary Godwin,No,/tool/search,No,169,1,Veritext,Hospitality,<$100M,Midwest,Yes,Yes,No,No,/tripadvisor.com,159.203.166.41,15,No,No
Patricia Bowman,Yes,/login,Yes,39,8,Veritext,Hospitality,<$100M,Midwest,No,Yes,No,Yes,/slack.com,162.243.108.129,14,Yes,Yes
Jessica Arce,No,/tool/search,No,39,0,Veritext,Hospitality,<$100M,Midwest,No,No,No,Yes,hotels.com,34.87.141.207,5,No,Yes
Gary Ramberg,No,/tool/storyboard,Yes,39,8,Veritext,Hospitality,<$100M,Midwest,Yes,Yes,Yes,Yes,hotels.com,34.87.141.207,12,No,Yes
Beckie Luthi,No,/tool/storyboard,No,39,5,Veritext,Hospitality,<$100M,Midwest,No,Yes,No,Yes,zoom.com,72.35.40.34,8,No,No
Paul Adcock,No,/tool/storyboard,No,169,7,Veritext,Hospitality,<$100M,Midwest,No,No,Yes,No,/slack.com,67.205.132.241,16,Yes,No
John Anderson,Yes,/tool/storyboard,Yes,39,7,Veritext,Hospitality,<$100M,Midwest,Yes,Yes,Yes,Yes,/facebook.com,134.209.44.228,10,No,No
Terry Hattaway,No,/tool/storyboard,No,1299,5,Veritext,Hospitality,<$100M,Midwest,No,Yes,No,Yes,/slack.com,191.96.42.80,14,No,No
Lester Phillips,No,/tool/storyboard,Yes,39,6,Veritext,Hospitality,<$100M,Midwest,No,Yes,No,No,/mail.google.com,134.209.44.228,14,No,No
Patrick Polin,No,/home,Yes,39,13,Veritext,Hospitality,<$100M,Midwest,No,Yes,No,No,/google.com,138.68.240.218,7,No,No
Betty Vescio,No,/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,Yes,Yes,No,No,/facebook.com,34.87.141.207,16,Yes,Yes
James Lee,Yes,/tool/search,Yes,39,7,Visa,Technology,>$10B,West,Yes,Yes,Yes,No,/quora,165.227.215.62,10,Yes,No
Elizabeth Traver,No,/tool/storyboard,No,169,5,Visa,Technology,>$10B,West,Yes,Yes,No,No,/facebook.com,134.209.44.228,7,No,No
Sheri Cooper,No,/tool/storyboard,No,39,8,Visa,Technology,>$10B,West,No,Yes,Yes,No,/google.com,142.93.8.33,15,No,Yes
Lawrence Watson,No,/tool/storyboard,No,169,2,Visa,Technology,>$10B,West,No,Yes,Yes,No,/slack.com,162.243.108.161,4,No,Yes
Bobbi Mcdonough,No,/tool/search,Yes,39,9,Visa,Technology,>$10B,West,Yes,Yes,No,Yes,/mail.google.com,67.205.132.241,8,No,No
Scott Nedd,No,/tool/storyboard,Yes,169,10,Visa,Technology,>$10B,West,No,No,Yes,No,hotels.com,162.243.108.161,5,No,No
Fannie Dabbs,Yes,/tool/storyboard,Yes,39,7,Visa,Technology,>$10B,West,Yes,No,No,Yes,/mail.google.com,159.203.166.41,5,No,No
Emil Nettles,No,/tool/storyboard,No,169,4,Visa,Technology,>$10B,West,No,No,Yes,Yes,zoom.com,198.199.120.102,14,No,Yes
Robert Holley,No,/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,Yes,No,Yes,Yes,/quora,142.93.8.33,15,Yes,Yes
Mark Clevenger,No,/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,No,Yes,Yes,No,zoom.com,162.243.107.120,4,Yes,Yes
Margaret Holly,No,/tool/storyboard,No,169,3,Visa,Technology,>$10B,West,Yes,Yes,No,Yes,/mail.google.com,34.87.141.207,8,No,Yes
Eugene Packwood,No,/dashboard,No,1299,3,Visa,Technology,>$10B,West,Yes,No,Yes,No,/mail.google.com,191.96.42.80,16,No,Yes
Donald Oneill,No,/tool/search,No,39,2,Visa,Technology,>$10B,West,Yes,No,No,No,/facebook.com,34.87.141.207,6,No,No
Alfred Gable,No,/login,No,39,2,Visa,Technology,>$10B,West,Yes,Yes,No,Yes,/facebook.com,138.68.41.90,14,No,Yes
Curtis Porterfield,Yes,/dashboard,Yes,39,7,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,zoom.com,198.199.120.102,7,Yes,Yes
James Williams,Yes,/tool/storyboard,Yes,39,10,Visa,Technology,>$10B,West,No,Yes,No,No,/quora,159.203.166.41,16,No,Yes
Elva Behrmann,No,/tool/storyboard,No,39,6,Visa,Technology,>$10B,West,No,No,No,Yes,hotels.com,102.129.249.120,14,Yes,Yes
Michael Richardson,No,/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,Yes,Yes,No,No,/mail.google.com,162.243.108.129,12,No,Yes
Kimberly Sexton,No,/tool/storyboard,No,169,6,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,/google.com,142.93.8.33,5,Yes,No
Doris Lee,No,/tool/storyboard,Yes,1299,14,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,/slack.com,162.243.108.129,11,Yes,No
Ruby Hopkins,No,/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,No,No,No,Yes,/tripadvisor.com,34.87.141.207,14,No,Yes
Jeanie Durrance,No,/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,No,No,No,Yes,hotels.com,162.243.108.161,7,No,No
Roberto Hennessy,No,/tool/storyboard,No,169,3,Visa,Technology,>$10B,West,No,Yes,No,Yes,zoom.com,159.203.166.41,5,No,No
Sandra Malone,No,/dashboard,No,169,1,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,/tripadvisor.com,192.200.200.99,12,No,Yes
Patricia Nauman,No,/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,Yes,Yes,No,No,zoom.com,72.35.40.34,10,No,Yes
Wayne Harper,Yes,/tool/storyboard,Yes,169,6,Visa,Technology,>$10B,West,Yes,No,No,Yes,/quora,72.35.40.34,11,Yes,No
Amanda Goodwin,Yes,/tool/storyboard,Yes,39,5,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,/google.com,162.243.107.120,12,No,Yes
Leigh Fernandez,No,/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,Yes,No,Yes,Yes,/facebook.com,162.243.108.129,12,No,Yes
Merrill Jones,No,/login,No,169,2,Visa,Technology,>$10B,West,No,No,Yes,No,/tripadvisor.com,138.197.222.35,14,Yes,Yes
Angie Fanter,No,/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,No,Yes,Yes,No,zoom.com,138.68.240.218,6,Yes,No
Laura Kenneally,Yes,/tool/storyboard,Yes,39,5,Visa,Technology,>$10B,West,Yes,No,No,Yes,/google.com,162.243.107.120,16,No,No
Deborah Paulsen,No,/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,No,No,Yes,No,/mail.google.com,162.243.108.141,10,Yes,Yes
Jessica Cusack,No,/tool/storyboard,No,39,6,Visa,Technology,>$10B,West,Yes,Yes,No,Yes,/quora,67.205.132.241,12,No,No
Samuel King,Yes,/tool/storyboard,Yes,169,6,Visa,Technology,>$10B,West,No,Yes,No,No,/quora,162.243.108.141,9,No,Yes
Kathy King,No,/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,/slack.com,162.243.107.120,5,Yes,No
Amanda Huddleston,No,/tool/storyboard,No,169,6,Visa,Technology,>$10B,West,Yes,Yes,No,No,hotels.com,138.197.222.35,7,No,Yes
Mary Yates,No,/tool/storyboard,No,39,2,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,zoom.com,72.35.40.34,12,No,No
Terese Powell,No,/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,No,Yes,No,No,/quora,162.243.108.141,9,Yes,No
Shirley Marrs,Yes,/tool/storyboard,Yes,169,12,Visa,Technology,>$10B,West,Yes,No,No,No,/facebook.com,138.68.240.218,15,Yes,No
Harold Lajaunie,No,/tool/storyboard,No,1299,4,Visa,Technology,>$10B,West,No,Yes,No,Yes,/facebook.com,159.203.166.41,5,No,No
Christopher Galvan,No,/tool/search,No,1299,0,Visa,Technology,>$10B,West,Yes,No,Yes,No,zoom.com,165.227.215.62,14,Yes,No
Claudia Wilson,No,/tool/storyboard,Yes,169,17,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,/facebook.com,198.199.120.102,5,Yes,No
Deborah Anderson,No,/tool/build_query,No,169,4,Visa,Technology,>$10B,West,Yes,Yes,No,No,/mail.google.com,138.68.41.90,9,Yes,Yes
Myra Sandoval,No,/login,No,39,2,Visa,Technology,>$10B,West,Yes,No,No,No,/slack.com,162.243.108.141,14,Yes,Yes
Mason Osgood,Yes,/tool/storyboard,Yes,169,10,Visa,Technology,>$10B,West,No,No,No,Yes,/google.com,162.243.108.161,7,No,Yes
Alexander Daisley,No,/tool/storyboard,No,39,4,Visa,Technology,>$10B,West,No,No,Yes,No,/facebook.com,138.68.41.90,12,No,No
Jon Flynn,No,/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,Yes,No,No,Yes,zoom.com,45.55.9.218,9,No,Yes
Helen Hill,No,/tool/storyboard,No,39,5,Visa,Technology,>$10B,West,No,Yes,No,Yes,zoom.com,174.138.54.49,15,No,No
Ashley Shelton,No,/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,Yes,No,Yes,No,/facebook.com,138.197.222.35,13,No,No
Leonard Campbell,No,/tool/storyboard,No,169,5,Visa,Technology,>$10B,West,No,No,No,No,/google.com,198.199.120.102,13,Yes,Yes
Ralph Smith,No,/login,No,169,2,Visa,Technology,>$10B,West,No,Yes,No,No,/tripadvisor.com,142.93.8.33,6,No,Yes
Karen Thompson,No,/tool/storyboard,Yes,169,6,Visa,Technology,>$10B,West,Yes,Yes,Yes,Yes,/facebook.com,138.68.240.218,12,No,No
Edna Dillard,No,/tool/storyboard,No,39,6,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,/quora,102.129.249.120,12,Yes,No
Laura Hamilton,No,/tool/storyboard,No,39,3,Visa,Technology,>$10B,West,Yes,No,No,Yes,/facebook.com,162.243.108.161,11,No,No
Richard Kent,No,/tool/search,No,169,3,Visa,Technology,>$10B,West,Yes,No,Yes,No,/quora,191.96.42.80,7,Yes,Yes
Sandra Trotz,No,/tool/search,No,169,3,Visa,Technology,>$10B,West,No,Yes,Yes,Yes,/quora,191.96.42.80,12,Yes,Yes
